Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagena,MasVnrAreana,GarageYrBltna
698,20,12.085885034361516,4.04305126783455,8.767173396684006,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,5,7,54,54,11.984199753311575,12.019216214618552,11.838506037800695,11.838479691751736,11.89291944910876,0.0,11.837985209456932,12.043077827796978,12.261665131561195,12.241978436221487,11.860713148925486,12.14825026128522,11.812487407378685,210,11.90283941659231,551,219,980,12.032077892096211,11.631766130468696,12.061089985718422,11.627945220573162,7.045776576879511,0,0,7.045776576879511,0,1,1,0,2,1,11.810591800844753,6,12.038511131398728,0,11.808907293600358,11.765643303311364,54.0,11.818974312364766,1,308,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,9,2006,11.99106086274981,12.005033692506249,11.72399643505017,0,0,0
699,20,12.085885034361516,4.174387269895637,9.041921720351219,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,11.90519997738394,12.025895254415694,12.047512415928205,11.993682778640787,5,8,45,1,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,11.837985209456932,11.887014271820018,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,12.301936995160133,553,11.90283941659231,117,224,894,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.795705775173514,0,0,6.795705775173514,1,0,1,0,3,1,11.810591800844753,5,12.038511131398728,1,12.256533232533704,11.765643303311364,37.0,11.818974312364766,1,336,12.068539413468748,12.070483200383846,12.059894850096232,416,144,0,0,0,0,12.022115348666631,11.850596405177294,12.030112254137366,0,4,2010,11.99106086274981,12.005033692506249,11.83862560460953,0,0,0
700,120,12.03527529988186,4.07753744390572,8.362175469149628,12.025522495249092,11.819087668726935,12.296285769586444,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,11.904788200780388,11.993682778640787,7,5,4,4,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.14825026128522,12.301936995160133,16,12.043738116747505,0,1375,1391,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.237778191923443,0,0,7.237778191923443,0,0,2,0,2,1,12.222336663076506,5,12.038511131398728,0,11.808907293600358,12.16077753342227,4.0,12.172672333572622,2,530,12.068539413468748,12.070483200383846,12.059894850096232,156,158,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2008,11.99106086274981,12.005033692506249,12.185869938212655,0,0,0
701,20,12.085885034361516,4.442651256490317,9.570180302058072,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,8,5,4,4,12.184429767803955,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,630.0,12.311282455535837,12.043077827796978,12.261665131561195,12.241978436221487,12.04261484090755,12.14825026128522,12.301936995160133,1274,12.043738116747505,0,526,1800,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.495541943884256,0,0,7.495541943884256,1,0,2,0,3,1,12.222336663076506,7,12.038511131398728,1,12.256533232533704,12.16077753342227,4.0,12.320810566774748,3,765,12.068539413468748,12.070483200383846,12.059894850096232,270,78,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,5,2006,11.99106086274981,12.005033692506249,12.652359748158593,0,0,0
702,20,12.085885034361516,4.382026634673881,9.169518377455928,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,7,5,37,37,12.184429767803955,12.019216214618552,11.951898529608227,11.974932626443643,12.163629742442435,168.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1164,1164,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,7.059617628291383,0,0,7.059617628291383,0,0,1,1,3,1,11.810591800844753,6,12.038511131398728,0,11.808907293600358,12.16077753342227,37.0,11.818974312364766,2,528,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2006,12.240622810962106,12.005033692506249,11.84939770159144,0,0,0
703,60,12.085885034361516,4.406719247264253,9.428511581663834,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,8,5,0,0,12.184429767803955,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,466.0,12.45445269015469,12.043077827796978,12.261665131561195,12.241978436221487,11.860713148925486,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1234,1234,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.142036574706803,1312,0,7.853993087224244,0,0,2,1,4,1,12.31683494558239,10,12.038511131398728,1,12.256533232533704,11.930708882565643,0.0,12.320810566774748,3,666,12.068539413468748,12.070483200383846,12.059894850096232,324,100,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2006,12.240622810962106,12.11100745037099,12.799175708864519,0,0,0
704,190,11.692892609084135,4.330733340286331,8.939843124278502,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,11.90519997738394,12.025895254415694,11.904788200780388,12.182686209840618,5,9,110,14,11.984199753311575,12.019216214618552,11.838506037800695,11.838479691751736,11.89291944910876,0.0,11.837985209456932,11.887014271820018,11.710538793273338,12.179882358539462,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,360,360,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,6.939253946041508,780,0,7.502186486602924,0,0,2,0,4,2,12.222336663076506,8,12.038511131398728,1,12.144644141176128,11.765643303311364,11.0,11.818974312364766,2,672,12.068539413468748,12.070483200383846,11.623793470756288,344,0,40,0,0,0,12.022115348666631,11.850596405177294,12.030112254137366,0,5,2010,11.99106086274981,12.005033692506249,11.84939770159144,0,0,0
705,20,12.085885034361516,4.248495242049359,9.035986984831405,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.163641307701864,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,7,5,6,5,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,109.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.158267145628631,12.301936995160133,712,12.043738116747505,0,761,1473,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.302496423727326,0,0,7.302496423727326,1,0,2,0,3,1,12.222336663076506,7,12.038511131398728,0,11.808907293600358,12.16077753342227,6.0,12.172672333572622,2,606,12.068539413468748,12.070483200383846,12.059894850096232,0,35,0,144,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,5,2010,11.99106086274981,12.005033692506249,12.269047444691562,0,0,0
706,190,11.692892609084135,4.248495242049359,8.630521876723241,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,11.904788200780388,12.182686209840618,4,5,80,60,12.184429767803955,12.019216214618552,12.20587264918594,11.987987416585872,11.89291944910876,0.0,12.45445269015469,11.887014271820018,11.710538793273338,12.241978436221487,11.860713148925486,12.14825026128522,11.812487407378685,0,11.90283941659231,0,0,0,12.032077892096211,11.631766130468696,11.491857738042656,12.061464181279975,5.918893854273146,720,0,6.9957661563048505,0,0,2,0,3,2,12.31683494558239,7,11.827391769174323,0,11.808907293600358,11.930708882565643,30.0,11.491874226748662,0,0,11.632611708470957,11.564579044109884,11.623793470756288,0,0,0,0,0,0,12.022115348666631,12.05859851230732,11.866231227825137,3500,7,2010,11.99106086274981,12.005033692506249,10.915088464214607,0,0,1
707,20,12.085885034361516,4.23410650459726,11.653982220886329,12.025522495249092,12.037675191939776,12.296285769586444,12.035990046840519,12.024182958480877,12.178604917308675,12.085815139424982,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,7,5,36,5,11.984199753311575,12.019216214618552,12.013088742728328,11.987987416585872,12.363024345714125,351.0,11.837985209456932,12.043077827796978,11.870079702687168,12.179882358539462,12.04261484090755,12.14825026128522,12.301936995160133,1219,12.043738116747505,0,424,1643,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,7.508787170634276,0,0,7.508787170634276,1,0,2,0,2,1,12.222336663076506,5,12.038511131398728,2,12.186415513744642,12.16077753342227,36.0,11.818974312364766,2,739,12.068539413468748,12.070483200383846,12.059894850096232,380,48,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,6,2007,11.99106086274981,12.005033692506249,12.618182296357007,1,0,0
708,120,12.085885034361516,3.871201010907891,8.738735461363474,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,11.904788200780388,11.993682778640787,8,5,3,3,12.184429767803955,12.019216214618552,11.859767396993869,11.862285886957245,12.163629742442435,176.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,11.955653412075753,12.301936995160133,863,12.043738116747505,0,461,1324,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.188412736496954,0,0,7.188412736496954,1,0,2,0,2,1,12.222336663076506,6,12.038511131398728,1,12.256533232533704,12.16077753342227,3.0,12.320810566774748,2,550,12.068539413468748,12.070483200383846,12.059894850096232,192,38,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,12,2009,11.99106086274981,12.005033692506249,12.445089546000673,0,0,0
709,60,12.085885034361516,4.174387269895637,9.106977858981029,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,7,5,0,0,12.184429767803955,12.019216214618552,12.20587264918594,12.209630627095029,11.89291944910876,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.158267145628631,11.963997506081839,0,12.043738116747505,0,728,728,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.590301048196686,728,0,7.283448228756631,0,0,2,1,3,1,12.222336663076506,8,12.038511131398728,1,12.256533232533704,12.16077753342227,0.0,12.320810566774748,2,400,12.068539413468748,12.070483200383846,12.059894850096232,100,24,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2007,12.240622810962106,12.11100745037099,12.09815330331068,0,0,0
710,20,12.085885034361516,4.23410650459726,8.876544550558378,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,5,7,42,42,11.984199753311575,12.019216214618552,11.951898529608227,11.974932626443643,12.363024345714125,41.0,11.837985209456932,12.043077827796978,12.261665131561195,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,876,876,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,6.806829360392176,0,0,6.806829360392176,0,0,1,0,3,1,11.810591800844753,6,12.038511131398728,0,11.808907293600358,12.16077753342227,42.0,11.818974312364766,1,408,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,11.850596405177294,12.030112254137366,0,12,2008,11.99106086274981,12.11100745037099,11.607326140391713,1,0,0
711,30,12.085885034361516,4.02535169073515,8.326032685955079,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,3,6,73,5,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,11.89291944910876,0.0,12.311282455535837,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,270,270,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,6.591673732008658,0,0,6.591673732008658,0,0,1,0,2,1,11.810591800844753,5,11.827391769174323,0,11.808907293600358,11.930708882565643,28.0,11.491874226748662,0,0,11.632611708470957,11.564579044109884,11.623793470756288,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2008,11.99106086274981,12.005033692506249,10.858998997563564,0,0,1
712,50,12.03527529988186,4.189654742026425,9.072456664612796,12.025522495249092,11.819087668726935,11.936093526689717,12.035990046840519,12.024182958480877,12.00189962660944,12.085815139424982,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.813528016838491,4,7,110,60,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.710538793273338,11.810855438908401,12.04261484090755,12.14825026128522,11.963997506081839,0,12.043738116747505,0,859,859,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,6.755768921984255,319,0,7.071573364211532,0,0,1,0,2,1,11.810591800844753,7,12.038511131398728,0,11.808907293600358,11.765643303311364,46.0,12.172672333572622,1,384,12.068539413468748,12.070483200383846,11.623793470756288,68,0,98,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,1,2010,11.99106086274981,12.11100745037099,11.540307141711446,0,0,0
713,120,12.085885034361516,3.6888794541139363,8.449128460502108,12.025522495249092,12.037675191939776,12.163465349551254,12.035990046840519,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,11.904788200780388,11.993682778640787,8,5,20,19,11.984199753311575,12.019216214618552,11.951898529608227,11.974932626443643,11.89291944910876,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.14825026128522,12.301936995160133,767,12.043738116747505,0,461,1228,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,7.113142108707088,0,0,7.113142108707088,1,0,2,0,2,1,12.222336663076506,5,12.038511131398728,1,12.256533232533704,12.16077753342227,20.0,12.320810566774748,2,472,12.068539413468748,12.070483200383846,12.059894850096232,168,120,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,10,2008,11.99106086274981,12.005033692506249,12.14950229404178,0,0,0
714,190,12.085885034361516,4.0943445622221,9.19755903761145,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,11.90519997738394,12.025895254415694,11.904788200780388,11.993682778640787,4,5,36,36,11.984199753311575,12.019216214618552,11.951898529608227,11.974932626443643,12.163629742442435,160.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,12.158267145628631,11.953313219579172,789,12.043738116747505,0,171,960,11.665846428321895,11.816064676165025,11.491857738042656,12.061464181279975,6.866933284461882,0,0,6.866933284461882,1,0,1,0,3,1,11.810591800844753,6,12.038511131398728,0,11.808907293600358,11.765643303311364,36.0,11.818974312364766,2,576,12.068539413468748,12.070483200383846,12.059894850096232,0,288,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,5,2006,11.99106086274981,12.005033692506249,11.76756768334381,0,0,0
715,60,12.085885034361516,4.23410650459726,9.511703431483827,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.178604917308675,12.0205649310742,12.037104209477372,11.90519997738394,12.025895254415694,12.047512415928205,12.182686209840618,6,8,34,5,11.984199753311575,12.019216214618552,11.951898529608227,11.987987416585872,12.163629742442435,289.0,12.311282455535837,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,12.301936995160133,533,12.043738116747505,0,192,725,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.586171654854675,754,0,7.2991214627108,0,0,2,1,3,1,12.222336663076506,6,12.038511131398728,0,11.808907293600358,12.16077753342227,34.0,12.172672333572622,2,475,12.068539413468748,12.070483200383846,12.059894850096232,0,44,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,3,2010,11.99106086274981,12.005033692506249,11.779128505744886,1,0,0
716,20,12.085885034361516,4.356708826689592,9.224243277145174,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,6,5,35,35,12.184429767803955,12.019216214618552,11.951898529608227,11.974932626443643,12.163629742442435,174.0,11.837985209456932,12.043077827796978,11.870079702687168,12.179882358539462,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,1064,1064,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,7.2078598714324755,0,0,7.2078598714324755,0,0,2,0,3,1,11.810591800844753,7,12.038511131398728,1,12.186415513744642,12.16077753342227,35.0,12.172672333572622,2,478,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,11.850596405177294,12.030112254137366,0,8,2009,11.99106086274981,12.005033692506249,12.013700752882718,0,0,0
717,70,11.692892609084135,4.0943445622221,9.287301413112312,12.025522495249092,11.819087668726935,11.936093526689717,12.035990046840519,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,7,8,117,9,11.984199753311575,12.019216214618552,11.838506037800695,12.209630627095029,11.89291944910876,0.0,11.837985209456932,11.887014271820018,11.710538793273338,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,718,718,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.362645270417825,978,0,7.845416036592485,0,0,1,1,3,1,11.810591800844753,8,12.038511131398728,0,11.808907293600358,11.765643303311364,11.0,11.818974312364766,2,704,12.068539413468748,12.070483200383846,11.623793470756288,0,48,143,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2007,11.99106086274981,12.005033692506249,11.979799201207037,0,0,0
718,20,12.085885034361516,4.382026634673881,9.210340371976184,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,5,6,35,8,11.984199753311575,12.019216214618552,11.951898529608227,11.974932626443643,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.870079702687168,12.179882358539462,12.04261484090755,11.955653412075753,11.867634380538885,1084,12.043738116747505,0,92,1176,12.032077892096211,11.910370598718645,12.061089985718422,12.061464181279975,7.071573364211532,0,0,7.071573364211532,0,1,1,1,3,1,12.222336663076506,5,12.038511131398728,1,12.144644141176128,12.16077753342227,35.0,11.818974312364766,2,439,12.068539413468748,12.070483200383846,12.059894850096232,224,0,0,0,0,0,12.022115348666631,11.850596405177294,12.030112254137366,0,11,2008,11.99106086274981,12.005033692506249,11.964001084330445,0,0,0
719,60,12.085885034361516,4.564348191467836,9.263122557415151,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,12.182686209840618,7,5,15,14,12.184429767803955,12.019216214618552,11.838506037800695,11.987987416585872,12.163629742442435,651.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.14825026128522,12.301936995160133,1173,12.043738116747505,0,138,1311,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.1891677384203225,1093,0,7.790696031174738,1,0,2,1,3,1,12.222336663076506,9,12.038511131398728,1,12.186415513744642,12.16077753342227,15.0,12.172672333572622,3,983,12.068539413468748,12.070483200383846,12.059894850096232,250,154,216,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,8,2008,11.99106086274981,12.005033692506249,12.739637756265655,0,0,0
720,20,12.085885034361516,4.23410650459726,9.20230820027892,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.163641307701864,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,5,6,37,37,11.984199753311575,12.019216214618552,11.951898529608227,11.987987416585872,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.870079702687168,12.179882358539462,12.04261484090755,12.14825026128522,11.953313219579172,523,12.043738116747505,0,448,971,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,6.878326468291325,0,0,6.878326468291325,0,0,1,1,3,1,11.810591800844753,5,12.038511131398728,1,12.144644141176128,12.16077753342227,37.0,11.818974312364766,1,300,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,5,2006,11.99106086274981,12.005033692506249,11.763684183317412,0,0,0
721,120,12.085885034361516,4.23410650459726,8.789203094473724,12.025522495249092,12.037675191939776,12.163465349551254,12.035990046840519,12.024182958480877,12.178604917308675,12.085815139424982,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,8,5,21,21,11.984199753311575,12.019216214618552,11.951898529608227,11.974932626443643,11.89291944910876,0.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.14825026128522,12.301936995160133,1148,12.043738116747505,0,594,1742,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,7.462789157412448,0,0,7.462789157412448,1,0,2,0,2,1,12.222336663076506,5,12.038511131398728,1,12.186415513744642,12.16077753342227,21.0,12.172672333572622,2,564,12.068539413468748,12.070483200383846,12.059894850096232,114,28,234,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,12,2006,11.99106086274981,12.005033692506249,12.524526376648708,1,0,0
722,120,11.692892609084135,4.23410650459726,8.395251520610994,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.163641307701864,12.04291612709755,12.025895254415694,11.904788200780388,11.993682778640787,6,5,6,6,11.984199753311575,12.019216214618552,12.20587264918594,12.209630627095029,12.163629742442435,169.0,12.311282455535837,12.043077827796978,12.261665131561195,12.179882358539462,12.04261484090755,12.158267145628631,12.301936995160133,662,12.043738116747505,0,186,848,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.742880635791903,0,0,6.742880635791903,1,0,1,0,1,1,12.222336663076506,3,12.038511131398728,0,11.808907293600358,12.16077753342227,6.0,12.172672333572622,2,420,12.068539413468748,12.070483200383846,12.059894850096232,160,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,5,2010,11.99106086274981,12.005033692506249,11.870599909242044,1,0,0
723,20,12.085885034361516,4.248495242049359,9.002085433155724,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.868044676362077,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,4,7,39,39,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,11.837985209456932,11.887014271820018,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,191,12.043738116747505,0,673,864,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,11.810591800844753,5,12.038511131398728,0,11.808907293600358,11.765643303311364,15.0,11.818974312364766,2,463,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,7,2009,11.99106086274981,12.005033692506249,11.732060994886899,0,0,0
724,50,12.085885034361516,4.0943445622221,9.008468955937513,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.813528016838491,4,6,54,36,11.984199753311575,12.019216214618552,11.859767396993869,11.862285886957245,11.89291944910876,0.0,11.837985209456932,12.043077827796978,12.261665131561195,11.810855438908401,12.04261484090755,11.955653412075753,11.963997506081839,0,12.043738116747505,0,941,941,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,6.904750769961838,473,0,7.293017679772782,0,0,2,0,4,1,11.810591800844753,7,12.038511131398728,0,11.808907293600358,11.765643303311364,50.0,11.818974312364766,1,548,12.068539413468748,12.070483200383846,12.059894850096232,0,0,0,0,156,0,12.022115348666631,12.05859851230732,12.030112254137366,0,5,2008,11.99106086274981,12.005033692506249,11.813030057420567,0,0,0
725,20,12.085885034361516,4.454347296253507,9.494466128225186,12.025522495249092,12.037675191939776,12.163465349551254,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,12.037104209477372,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,9,5,2,1,12.184429767803955,12.019216214618552,12.013088742728328,11.987987416585872,12.363024345714125,340.0,12.45445269015469,12.043077827796978,12.261665131561195,12.241978436221487,12.04261484090755,11.955653412075753,12.301936995160133,1234,12.043738116747505,0,464,1698,12.032077892096211,12.20762619892906,12.061089985718422,12.061464181279975,7.437206366871292,0,0,7.437206366871292,1,0,2,0,3,1,12.31683494558239,8,12.038511131398728,1,12.256533232533704,12.16077753342227,2.0,12.320810566774748,3,768,12.068539413468748,12.070483200383846,12.059894850096232,327,64,0,0,0,0,12.022115348666631,12.05859851230732,12.030112254137366,0,2,2009,11.99106086274981,12.005033692506249,12.676076274775909,0,0,0
726,20,12.085885034361516,4.0943445622221,8.847934753328465,12.025522495249092,12.037675191939776,11.936093526689717,12.02269397302858,12.024182958480877,12.00189962660944,12.0205649310742,11.868044676362077,12.04291612709755,12.025895254415694,12.047512415928205,11.993682778640787,4,6,39,39,11.984199753311575,12.019216214618552,11.951898529608227,11.987987416585872,11.89291944910876,0.0,11.837985209456932,12.043077827796978,11.870079702687168,11.810855438908401,12.04261484090755,11.955653412075753,11.953313219579172,375,11.90283941659231,239,250,864,12.032077892096211,11.816064676165025,12.061089985718422,12.061464181279975,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,12.222336663076506,5,12.038511131398728,0,11.808907293600358,11.765643303311364,20.0,11.818974312364766,2,660,12.068539413468748,12.070483200383846,12.059894850096232,96,0,0,0,0,0,12.022115348666631,12.05859851230732,11.866231227825137,500,11,2009,11.99106086274981,12.005033692506249,11.699405031912846,0,0,0
